071608_closing_minyan_bottomline_MINYAN_20080716,TODD HARRISON TV,http://videos.minyanville.com/video/071608closingminyanbottomlineMI
071608_closing_minyan_fannie_indymac_MINYAN_20080716,TODD HARRISON TV,http://videos.minyanville.com/video/071608closingminyanfannieindyma
071608_closing_minyan_future_MINYAN_20080716,TODD HARRISON TV,http://videos.minyanville.com/video/071608closingminyanfutureMINYAN
071608_closing_minyan_oil_MINYAN_20080716,TODD HARRISON TV,http://videos.minyanville.com/video/071608closingminyanoilMINYAN200
071608_closing_minyan_watchthis_MINYAN_20080716,TODD HARRISON TV,http://videos.minyanville.com/video/071608closingminyanwatchthisMIN
071708_ClosingBell_Minyanville_bottomline_MINYAN_20080717,TODD HARRISON TV,http://videos.minyanville.com/video/071708ClosingBellMinyanvillebot
071708_ClosingBell_Minyanville_marketdrive_MINYAN_20080717,TODD HARRISON TV,http://videos.minyanville.com/video/071708ClosingBellMinyanvillemar
071708_ClosingBell_Minyanville_NEHousing_MINYAN_20080717,TODD HARRISON TV,http://videos.minyanville.com/video/071708ClosingBellMinyanvilleNEH
071708_ClosingBell_Minyanville_PickingUpSteam_MINYAN_20080717,TODD HARRISON TV,http://videos.minyanville.com/video/071708ClosingBellMinyanvillePic
071708_ClosingBell_Minyanville_watchthis_MINYAN_20080717,TODD HARRISON TV,http://videos.minyanville.com/video/071708ClosingBellMinyanvillewat
071708_fb_minyan_buzz_MINYAN_20080717,TODD HARRISON TV,http://videos.minyanville.com/video/071708fbminyanbuzz2MINYAN200807
071708_fb_minyan_buzz2_MINYAN_20080717,TODD HARRISON TV,http://videos.minyanville.com/video/071708fbminyanbuzzMINYAN2008071
071808_closing_minyan_bottomline_MINYAN_20080718,TODD HARRISON TV,http://videos.minyanville.com/video/071808closingminyanbottomlineMI
071808_closing_minyan_creditcrisis_MINYAN_20080718,TODD HARRISON TV,http://videos.minyanville.com/video/071808closingminyancreditcrisis
071808_closing_minyan_markets_MINYAN_20080718,TODD HARRISON TV,http://videos.minyanville.com/video/071808closingminyanmarketsMINYA
071808_closing_minyan_pimco_MINYAN_20080718,TODD HARRISON TV,http://videos.minyanville.com/video/071808closingminyanpimcoMINYAN2
071808_closing_minyan_watchthis_MINYAN_20080718,TODD HARRISON TV,http://videos.minyanville.com/video/071808closingminyanwatchthisMIN
071808_fb_minyan_nasdaq_MINYAN_20080718,TODD HARRISON TV,http://videos.minyanville.com/video/071808fbminyannasdaqMINYAN20080
072108_closing_minyan_banter_MINYAN_20080721,TODD HARRISON TV,http://videos.minyanville.com/video/072108closingminyanbanterMINYAN
072108_closing_minyan_financials_MINYAN_20080721,TODD HARRISON TV,http://videos.minyanville.com/video/072108closingminyanfinancialsMI
072108_closing_minyan_pharma_MINYAN_20080721,TODD HARRISON TV,http://videos.minyanville.com/video/072108closingminyanpharmaMINYAN
072108_closing_minyan_watchthis_MINYAN_20080721,TODD HARRISON TV,http://videos.minyanville.com/video/072108closingminyanwatchthisMIN
072108_fb_minyan_markets_MINYAN_20080721,TODD HARRISON TV,http://videos.minyanville.com/video/072108fbminyanmarketsMINYAN2008
072208_fb_minyan_airlines_MINYAN_20080722,TODD HARRISON TV,http://videos.minyanville.com/video/072208fbminyanairlinesMINYAN200
072208_fb_minyan_amendment_MINYAN_20080722,TODD HARRISON TV,http://videos.minyanville.com/video/072208fbminyanamendmentMINYAN20
072208_fb_minyan_newsreact_MINYAN_20080722,TODD HARRISON TV,http://videos.minyanville.com/video/072208fbminyannewsreactMINYAN20
072208_fb_minyan_watchthis_MINYAN_20080722,TODD HARRISON TV,http://videos.minyanville.com/video/072208fbminyanwatchthisMINYAN20
072308_fb_minyanville_financials_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072308FBNMinyanvilleBuzzBanterM
072308_fb_minyanville_foreclosure_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072308FBNMinyanvilleForeclosure
072308_fb_minyanville_toughtape_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072308FBNMinyanvilleHousingMINY
072308_FBN_Minyanville_BuzzBanter_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072308FBNMinyanvilleWatchThisMI
072308_FBN_Minyanville_Foreclosures_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072308fbminyanvillefinancialsMI
072308_FBN_Minyanville_Housing_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072308fbminyanvilleforeclosureM
072308_FBN_Minyanville_WatchThis_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072308fbminyanvilletoughtapeMIN
072408_fb_min1_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072408fbmin1MINYAN20080724
072408_fb_min2_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072408fbmin2MINYAN20080724
072408_fb_min3_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072408fbmin3MINYAN20080724
072408_fb_min4_MINYAN_20080724,TODD HARRISON TV,http://videos.minyanville.com/video/072408fbmin4MINYAN20080724
072508_closing_minyan_airlines_MINYAN_20080725,TODD HARRISON TV,http://videos.minyanville.com/video/072508closingminyanairlinesMINY
